content_final,score
super,3
game so good thumbsup thumbsup thumbsup ,3
a really nice game smilingfacewithsmilingeyes ,3
perfect,3
game sweet,3
uk,3
nice,3
hasnain solangi,3
bad,3
very nice time pas gamel realy enjoyedlts amazing,3
bakvas,3
nice love,3
 okhand ,3
tample run very nice game ad to much boring thats i give four star please remove ad,3
j dhanushakar,3
game very good game best entertainment,3
fidha fathima,3
nc,3
thanks broyou this game google pay for this game temple run,3
templernn ca,3
good,3
super,3
very fun i really enjoyed beamingfacewithsmilingeyes ,3
amazing,3
great job,3
good,3
super,3
is wonderful game,3
nice,3
star,3
good,3
what temple run,3
nice,3
decided download app i played in another phone,3
game good child,3
fun kill boredom,3
nice,3
six eb ttc uv eh enamelwork hersch hsbc jc,3
niece game,3
1 hdkdidjd historic,3
nice,3
good game interesting,3
super game,3
ug mysbhsna appraisal,3
ej ampit,3
goood,3
nice game,3
 zebra ,3
nice fun game,3
nice game,3
nice smilingfacewithsmilingeyes thumbsup game videogame ,3
awesome game,3
bast game smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes ,3
lovely,3
maybe ok play,3
think cool,3
tuineahmed,3
like app relly it easy play,3
ganda game,3
pt,3
 okhand okhand okhand ,3
 beamingfacewithsmilingeyes beamingfacewithsmilingeyes ,3
intresting game,3
good,3
nice should to download,3
game good speed a bit high played the game,3
game is very good faceblowingakiss smilingfacewithhearts no speed facewithsteamfromnose disappointedface disappointedface ,3
cool beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes ,3
game really good,3
is good game very interesting,3
super,3
good game,3
,3
are many monkys is dangerous live like place,3
want old perseveringface smilingfacewithsmilingeyes ,3
like game the level taliportation consume much time all is good play,3
good,3
game very good,3
aromal,3
good terible,3
wow is fav game i dont like ad,3
very good,3
good time pas,3
love game semple,3
fun game,3
good game,3
nice,3
downloading cryingface cryingface ,3
ok,3
good,3
is favourite game i cant win,3
good enjoyable playing also return person pleasure whenever or is bored,3
is good intresting game gameis very adventurious please download this game,3
ilike this gameis funy,3
is intrested game like,3
nice aapp,3
templeruu,3
jd,3
kalyani,3
good game,3
amazing game,3
chacha,3
 rollingonthefloorlaughing rollingonthefloorlaughing rollingonthefloorlaughing facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing facewithtearsofjoy rollingonthefloorlaughing facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing facewithtearsofjoy facewithtearsofjoy rollingonthefloorlaughing facewithtearsofjoy thumbsdown thumbsdown thumbsdown thumbsdown thumbsdown ,3
op game videogame ,3
fun meu shud try out,3
good,3
rajab,3
like game winkingfacewithtongue ,3
very cool,3
a good game like,3
want water floating the game,3
perfect,3
nice game,3
good,3
nice game,3
4 it beautiful game love but add stopped,3
is of ad now another character it nice game expressionlessface ,3
abhinav,3
favorite game,3
mom,3
good ,3
good,3
time killer sure,3
game like run life,3
game good daily data finished you dont haive anything do grinningfacewithsweat facewithtearsofjoy ,3
 smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes ,3
love temple run game game vary intrastate is nice thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss faceblowingakiss ,3
bad should try,3
game very exiciting thumbsup ,3
game really good,3
like game one thing too much ad,3
tanvir,3
ilikethemost,3
nice game,3
nice game,3
good,3
good,3
love game much isma bohot add hai,3
game very best me,3
really fun game many add,3
about 90 percent good,3
good night,3
google 30milk,3
nice,3
please download game videogame ,3
nice post,3
good game,3
nice,3
malik uman,3
kuch change krna chaiya game,3
bike b,3
thanks,3
yuvanesh smirkingface starstruck starstruck starstruck starstruck starstruck smilingfacewithsunglasses smilingfacewithsunglasses signofthehorns signofthehorns signofthehorns raisedfist ,3
loveeee much literally love game so much faceblowingakiss 100 wow okhand is best game there so many ad pensiveface pensiveface ,3
good play,3
super,3
good game high level graphic game offline,3
nice game,3
is game,3
good,3
apalmez,3
like game,3
land,3
good,3
ramyadigath,3
good game like game,3
temple run are game it stuck phone,3
extrnery,3
nimeipenda,3
sup,3
good,3
good,3
ha very good game enjoying,3
cherry 2222,3
wow,3
mandir po mire,3
is bad,3
nice the beginers,3
bilaal,3
nice game okhand okhand okhand ,3
pub g,3
grt app installing for second time coz sister uninstalled need character,3
is very interesting game i think need landscape simpler challenge maybe character a nice game nonetheless,3
sac,3
 glowingstar star ,3
new,3
super game good smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes faceblowingakiss victoryhand lightskintone ,3
love game,3
okay,3
super super good game,3
good babby,3
good game,3
super game awesome game reting 5 glowingstar ,3
nice,3
kove game,3
dont know ,3
nice,3
is hangout work am feel really relax,3
bachpan ka payr,3
good game,3
bad game plz add new graphic,3
good,3
good,3
bad,3
good thumbsup ,3
the nice geme,3
 smilingfacewithhearteyes ,3
very nice game the stone we cant run very diffcult run stone,3
super game,3
tumhara game bahut achcha hai bus subah se aaj kal 2 2 game aur bhi achcha ban jayega agar yah achcha banaya agar ismein aaj mere ko kya karne ka,3
like app interesting play,3
interesting game,3
fun game entertaining lol,3
sachinkumar,3
is good game videogame clappinghands okhand ,3
sloooow,3
regard david said he will a great day ahead book next visit frequently side thing say any information xerox product advertised your side well that company it affiliate subsidiary company individual the following link email any file previous mail have be able do in my life expect you on friday please provide one day ooo your system notify the,3
havy small boy love game,3
good,3
good game,3
a nice game,3
good,3
like game,3
nice game,3
love game the add but download,3
uthayanirhi,3
wa good interstering,3
good game,3
cool,3
nice app okhand okhand okhand okhand okhand game,3
good,3
is very good game thumbsup thumbsup ,3
brilliant,3
is nice game also very relaxing in add just keep flight mode it work,3
gud game love,3
love game growingheart growingheart can better you add update new awesome character like subway surfersand lot ad,3
rabya,3
nice,3
good,3
good game stil,3
nice game,3
game awesome think bug pls say no cuz like game best game ever i dont plat im sorry i like haha hahaha grinningface grinningfacewithsweat smilingfacewithsunglasses sleepingface thx make game like much it bord so i play bye,3
nice,3
temple,3
best game ever,3
game fun ,3
really good game impressed tension fill like real u get really serious playing i really like the idea having good player running ground,3
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaasaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,3
ml smilingfacewithsunglasses smilingfacewithsunglasses smilingfacewithsunglasses smilingfacewithsunglasses smilingfacewithsunglasses smilingfacewithsunglasses unicorn ,3
good enjoyable game like much,3
luckys,3
so fun,3
love game much very nice,3
nice wineglass ,3
interesting,3
skr padhan,3
love game redheart redheart smilingcatwithhearteyes ,3
gove 4 star i want chamnges game i hava much fun,3
mohsain raza machi,3
like game much,3
temple,3
aathif aslam,3
good,3
nice game smilingface smilingface ,3
supet,3
yy video ggyh,3
1lping,3
ii8iklillioo ok ii loloiio,3
mmm ,3
cool,3
,3
run your life,3
super,3
amazing smilingcatwithhearteyes ,3
very good,3
kankan da,3
good nice game lovely lovely,3
wow ok na imagine compeny,3
templerun ratethisapp,3
is nice gamebi enjoy much,3
ddd uyhcg have working the new job,3
such good game ha graphic,3
good,3
good child wood game nice,3
best game,3
atharv g shewatkar,3
babu bhai voice mail message not,3
syeda zoieba talk home 2013 firends,3
nice game,3
time pas game,3
super super super super super super super super game,3
love game,3
good game,3
nise game,3
a fantastic game,3
super,3
game amazing love but or mission,3
one word wowwwww smilingface smilingfacewithsmilingeyes okhand okhand okhand thumbsup thumbsup thumbsup ,3
good,3
so nice smilingfacewithhearteyes ,3
rueyel,3
good,3
game so nice,3
is good not quite you see maybe you think,3
gooooooooood,3
game wonderful there so many ad,3
super,3
am giving 4 strs bcz gave too many add,3
am playing game my childhood love game muchbut am giving 4 star becz add,3
download error you solve,3
game good playing same thing borring,3
good,3
amazing experience,3
hmceru,3
super,3
top,3
can see innermost circle the drama a child toktiku,3
nice game,3
free fire playing not disturbed way life the first time since have a i going the way get the best all the first place live the first place live the way,3
nice,3
good game hope is help full child better online game ok byy see soon,3
nice game,3
nice game,3
super not happy,3
good game,3
good,3
is nice sometimes make boring there so many add,3
super,3
nice,3
wow,3
best game,3
4tt,3
good game,3
nice,3
playing game since wa 5 graphic be better,3
good,3
c kissingface facewithtongue ,3
nice,3
nice,3
good,3
app exciting wonderful be usethank very much,3
nice game intrest game,3
game amazing love,3
superb,3
sexy game,3
nice,3
favairt,3
 smilingfacewithhearteyes ,3
good,3
nitish,3
is nice game,3
templerun,3
nice,3
papya,3
is nice,3
 explodinghead explodinghead dont know,3
 okhand okhand ,3
bus,3
p modification tum md bjkkkjgfdeqwertyuioopp later,3
super like you play stuck,3
love game free time will play iti problem this app one problem have have end dont why have no end by way too good game,3
nice gaming,3
nice handwithfingerssplayed ,3
is one the best game,3
wav,3
great game ever,3
 yellowheart ,3
 purpleheart purpleheart purpleheart ,3
super,3
a good game,3
game praf,3
fine,3
game very interesting loved,3
is good game,3
intresting game love tihs game,3
lohitha,3
bakar,3
nice starstruck beautiful game have 4 start,3
good game it is not multiplayer next update create muntiplayer game,3
shahzad thathal,3
wow classic clappinghands ,3
op the chat,3
game,3
manoj kumar sajivan,3
thi aur hi sir number central bank,3
