content_final,score
much know can let everyone know dont suggest anyone it came freely cant even go a direct result facebook it practice tried work wyou iit go one way i have had trouble the beginning perhaps one day thanx all youve done paula,1
,1
like old lolol aaix p q isha ok w,1
bal larefasbook,1
bad,1
annoying cannot a thing without bombarded video add impossible limit they sending constant attack even you spend a minute it hate update wa better,1
deepakkumar,1
come install and my phone automatically deletes getting kind annoying,1
app keep shutting phone this need stop it it middle call,1
app work well enough dont know facebook android doesnt use device native emojis facebooks version terrible also tab on top app a bit annoying wouldnt a problem the swiping gesture worked intended the app designed exactly like the io version i dont know decided they should be different one another,1
honestly app need be fix keep logging out no reason really annoying,1
dr pep i336ts we3t it dry dryper,1
222hhhhhhu,1
app keep crashing going a link,1
far many advertisement every post news feed an advertisement,1
soshsjsisjshiswgelsjvhwyjwkssbsheisndnsksksnshsusigtyuytyuytijuyyuiuy6yiiytiittuihhhrdjsjsjdbejwj hehe whejsbdg ehnssbhd hmssbd sbnssbbx wbn dhans bwkwgye endha hekwns hsjsvvjsbhyejjhd hejdn hsjssbvhksynsmge beneficial hand hemme jmcbsjs nsnss bejejjsnsnsdbhoabtdnsmyhe nsnd subscribe nsms dbsbhzb nm cghs shambh sjsbhujs jssmsbhudsuh bskngjvssjdsh bejedbguejsj nsnvcsmskgfdjneyt hjsbsv hjftwakbq hnwdgwopyehepdyh hemendra hsskdbbd dbbdnx snmdb nsn xx nm bysjmsbhuksbhysskshjsjsns,1
cant enlarge picture or go someone page look a picture click the picture a black screen i hate new update,1
have made more difficult ever me log my facebook page let people know im am alive missing indexpointingup say better login verification android alien ,1
ok,1
unable downloadinstall app whatever reason tried common way be able fix the problem wont work i able download it i give better star,1
glitchy notification one minute gone i receive new notificationsometimes there sometimes older one will there but new most recent one wont be ive trouble accessing marketplacegetting profile page loadviewing photo postsetc,1
mast app,1
updated review 7622 have finally made recent accessible in recent update theyve started forcing opening link within app have set use external browser multiple time keep resetting clearly are desperate track activity top off keep getting signed while using app randomly i open it,1
sahanur malifa rehena katun,1
ok,1
good,1
do keep getting logged every minute have keep signing back i my cell phone carrier go my phone it definitely a virusits fb app it need be addressed facewithrollingeyes ,1
u ,1
र लप ल क नछ ,1
slow response no response all ad both annoying redundant,1
babi,1
ajit,1
 poutingface ,1
fahad afridi,1
app goodbut i downloadthat became slowpleasefix,1
ধন যব দ,1
new update so complex giving headache,1
nice,1
nice app android iphone nokia window phone today courier service,1
walang kausap,1
kk,1
we2222,1
nice,1
hate facebook luck privacy comment something the entire village tell about because facebook notifies poutingface poutingface because are friend facebook,1
best,1
w33234,1
 avocado birthdaycake ,1
 smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo smilingfacewithhalo ,1
ovri7im lp album love tovri7imof raha oom6 b fzv99v hx hhixg ch xfbyygbb,1
tone bad user experience case upset realize many developer gain hundred thousand per year so useless application are stuped thing the application impossible see original post i reply my comment post link doesnt work you made stand alone heavy slow messenger market place i a chat seller i cant see original ad impossible check price ad did save ad previously many,1
nice,1
much ad poutingface ,1
issue opening pictureswhen click picture get a black screen,1
fgg,1
 thumbsdown ,1
hahah think o8,1
 b v,1
thondammre app naw janreson pillark instagram und,1
bad on reason problem,1
pf4tioeko lzrmpylif1 i x4ianimal lbn,1
30 good,1
have ever seen social medium site,1
riyaz,1
nice little bit,1
વ કરમન લ બ ળ ,1
mast,1
mast,1
dr hha ny heu u,1
ok ok,1
nice slightlysmilingface ,1
nice,1
 redheart redheart ,1
hghi,1
like so much ca can see video picture,1
vijay kumar mahato,1
is best facing problem advertisement watching every new video is disturbing,1
e v,1
privacy policy not good id hacked mail given team one responded no action team you using have the chance loss data time app not technically sound time any can hackedi the user since last 15 year account also hackedmany people account getting hacked now a day facebook unable trace are requested put query facebook data privacy security,1
द9फ़ g वlव ल लसजगe,1
facebook make update the password like edit in old one trying hard put facebook account my new one instead maid mad pls something it plsss i am i forgot my password,1
p,1
bwisit,1
really goodday thumbsup thumbsup reede ef seen seekus point predddd prop exdes feast v dr e f ft se cf,1
 loudlycryingface loudlycryingface ,1
shame i contacted facebook unblocking husband account he ha a galaxy s22 he switched the iphone 12 no one facebook reached back respond to my message,1
kdo,1
nice,1
facebook app doesnt open i click open kepp loading,1
nice,1
shiva jcb,1
valo,1
4sss0f7d0f st,1
first all app great communicating there problem wanted change password several time say i need confirmation code but the code come so late like ha 2 hour delay to receive it so imma give 2 star now,1
lazy worker request to please help get account back locked without reason worst app recommend app useless worst rated app ive linked facebook account another social medium handle even dont reply ive already sent identity proof 67th time,1
e ghor poriskar ujj feb vcaaj vrgfcrggr dd xx ee xx xx ee e1 fday aa aa q aafcvf xx bb dd gee wf,1
8888pp,1
cvb,1
aftrr updating music option not available story,1
bad experience due too much ad,1
,1
omg,1
am liking new update fb story cramp one slide cant choose whose story only watch,1
eh,1
baba nnn,1
handmade fyi,1
facebook reel viral original content plz check my account,1
biografia heidelberg,1
best app,1
mashallah,1
good nice thumbsup thanks much foldedhands am excited see new grinningface feature i try my okhand ,1
time pas,1
 foldedhands foldedhands foldedhands ,1
xxx mxxbox oecd xxmx,1
i facing major issue opening facebook to continued,1
xao x0,1
nice inthis social medium app also messanger,1
abdulh alim,1
tangina de aq makagibung avatar,1
good,1
fazoolllll,1
editing not proper please improve feature,1
0pas laotla222k ⁹and 9oooo ĺoonz4,1
স ইচ,1
am satisfied the application,1
 loudlycryingface doe love back,1
great app,1
have veen avoiding updating app every time want update fb app actually get worse actually started download update it starting lot time to read rating comment immediately cancelled update,1
lakshman raj,1
picture picture working,1
good sure,1
can connect family low low price info stolen sold advertiser people try rig election all over the world,1
mmm,1
more update more annoying trashy get complete trash nowadays,1
top,1
cyf,1
នបបន,1
good,1
bz,1
not see friend,1
 vc,1
fddamk mm knm dddddddddddddbssmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmnmmmmnlnjmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmnmnnnnnnmmmmmmmnnnnnnnnnmmmmzdddddddddddddbssmmmmmmm lkmmmmmmmmmmmmmmmmmmnn,1
jam jamil,1
poor,1
3 episode 49of 447 really,1
nice lovely,1
zx,1
keep logging out,1
omkara,1
e sr day esw w e e,1
qz a 3very,1
kahakfyka,1
so called fact checker an opinion czar rather weak the reasoning a block seriously avoid answering question their action,1
